Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
King Richard,3.5,3.67,-0.17,12/04/2021,145,2:25,English,Reinaldo Marcus Green,2021,"Drama,History",USA,36319,136707,"Will Smith,Aunjanue Ellis,Saniyya Sidney,Demi Singleton,Tony Goldwyn,Jon Bernthal,Susie Abromeit,Dylan McDermott,Judith Chapman,Katrina Begin,Erin Cummings,Andy Bean,Kevin Dunn,Craig Tate,Calvin Clausell Jr.,Mikayla LaShae Bartholomew,Daniele Lawson,Layla Crawford,Erika Ringor,Noah Bean,Josiah Cross,Vaughn W. Hebron,Jimmy Walker Jr.,Brad Greenquist,Johnno Wilson,Robert Nuscher,Christopher Wallinger,Chase Del Rey,Connie Ventress,Vivienne Bersin,Andy Hoff,Carrie Gibson,Doug Simpson,Brandon Morales,Wil J. Jackson,Erica Shaffer"
Boogie Nights,5.0,4.17,0.83,12/03/2021,156,2:36,English,Paul Thomas Anderson,1997,Drama,USA,34000,210941,"Mark Wahlberg,Julianne Moore,Burt Reynolds,Don Cheadle,John C. Reilly,Heather Graham,William H. Macy,Luis Guzmán,Philip Seymour Hoffman,Philip Baker Hall,Rico Bueno,Nicole Ari Parker,Samson Barkhordarian,Nina Hartley,Alfred Molina,Brad Braeden,Joanna Gleason,Lawrence Hudd,Michael Stein,Stanley DeSantis,Patricia Forte,Kai Lennox,Laurel Holloman,Jason Andrews,Robert Ridgely,Lil' Cinderella,Greg Lauren,Tom Dorfmeister,Jason ""Jake"" Cross,Ricky Jay,Jack Wallace,Selwyn Emerson Miller,Jamielyn Lippman,Missy Spell Tanner,Raymond Laboriel,Melora Walters,Jon Brion,Brian Kehew"
There Will Be Blood,5.0,4.39,0.61,03/01/2021,158,2:38,English,Paul Thomas Anderson,2007,Drama,USA,49615,367568,"Daniel Day-Lewis,Paul Dano,Kevin J. O'Connor,Ciarán Hinds,Dillon Freasier,Hope Elizabeth Reeves,Colleen Foy,Barry Del Sherman,David Willis,Hans Howes,Sydney McCallister,Paul F. Tompkins,Kevin Breznahan,Jim Meskimen"
Phantom Thread,4.5,4.06,0.44,12/02/2021,130,2:10,"English,French",Paul Thomas Anderson,2017,"Drama,Romance",USA,52371,240030,"Daniel Day-Lewis,Vicky Krieps,Lesley Manville,Camilla Rutherford,Gina McKee,Brian Gleeson,Harriet Sansom Harris,Lujza Richter,Julia Davis,Julie Vollono,Sue Clark,Joan Brown,Harriet Leitch,Dinah Nicholson,Julie Duck,Maryanne Frost,Elli Banks,Amy Cunningham,Amber Brabant,Geneva Corlett,Juliet Glaves,Philip Franks,Tony Hansford,Steven F. Thompson"
Pieces of a Woman,2.0,3.5,-1.5,01/08/2021,127,2:07,English,Kornél Mundruczó,2020,Drama,Canada,21457,91742,"Vanessa Kirby,Shia LaBeouf,Ellen Burstyn,Iliza Shlesinger,Benny Safdie,Sarah Snook,Molly Parker,Steven McCarthy,Tyrone Benskin,Frank Schorpion,Harry Standjofski,Domenic Di Rosa,Jimmie Fails"
Val,3.5,3.72,-0.22,11/27/2021,109,1:49,English,Leo Scott,2021,Documentary,USA,5290,19916,"Val Kilmer,Jack Kilmer,Mercedes Kilmer,Joanne Whalley,Kevin Bacon,Sean Penn,Marlon Brando,David Thewlis,Kurt Russell,Tom Cruise,Kelly McGillis,Anthony Edwards,Oliver Stone,Mira Sorvino,Madeleine Stowe,Fairuza Balk"
The Beatles: Get Back,3.5,4.54,-1.04,11/26/2021,471,7:51,English,Peter Jackson,2021,Documentary,New Zealand,14072,36622,"John Lennon,Paul McCartney,George Harrison,Ringo Starr,Billy Preston,George Martin,Michael Lindsay-Hogg,Glyn Johns,Mal Evans,Yōko Ono,Linda McCartney"
American Psycho,3.0,3.94,-0.94,06/03/2021,102,1:42,"English,Spanish,Cantonese",Mary Harron,2000,"Drama,Thriller,Crime",Canada,85068,661560,"Christian Bale,Willem Dafoe,Jared Leto,Josh Lucas,Samantha Mathis,Matt Ross,Bill Sage,Chloë Sevigny,Cara Seymour,Justin Theroux,Guinevere Turner,Reese Witherspoon,Krista Sutton,Reg E. Cathey,Anthony Lemke,Stephen Bogaert,Monika Meier,Blair Williams,Marie Dame"
The Crow,2.0,3.65,-1.65,11/26/2021,102,1:42,English,Alex Proyas,1994,"Thriller,Action,Fantasy",USA,8084,66075,"Brandon Lee,Rochelle Davis,Ernie Hudson,Michael Wincott,Bai Ling,Sofia Shinas,Anna Levine,David Patrick Kelly,Angel David,Laurence Mason,Michael Massee,Tony Todd"
Treasure Planet,4.0,3.68,0.32,11/26/2021,95,1:35,English,Ron Clements,2002,"Family,Animation,Science Fiction,Adventure,Fantasy",USA,9732,98341,"Joseph Gordon-Levitt,Brian Murray,Emma Thompson,David Hyde Pierce,Martin Short,Dane A. Davis,Michael Wincott,Laurie Metcalf,Roscoe Lee Browne,Patrick McGoohan,Corey Burton,Michael McShane"
Taxi Driver,4.0,4.22,-0.22,11/18/2021,114,1:54,"English,Spanish",Martin Scorsese,1976,"Drama,Crime",USA,53307,531620,"Robert De Niro,Jodie Foster,Albert Brooks,Harvey Keitel,Cybill Shepherd,Peter Boyle,Leonard Harris,Diahnne Abbott,Gino Ardito,Martin Scorsese,Murray Moston,Richard Higgs,Bill Minkin,Bob Maroff"
A Man Escaped,4.0,4.25,-0.25,11/17/2021,101,1:41,"French,German",Robert Bresson,1956,"History,Drama,Thriller,War",France,4865,27841,"François Leterrier,Charles Le Clainche,Maurice Beerblock,Roland Monod,Jacques Ertaud,Jean Paul Delhumeau,Roger Treherne,Jean Philippe Delamarre,Jacques Oerlemans,Klaus Detlef Grevenhorst,Leonhard Schmidt,Roger Planchon"
Belfast,3.0,3.46,-0.46,11/10/2021,98,1:38,English,Kenneth Branagh,2021,Drama,UK,36233,116941,"Jude Hill,Caitríona Balfe,Jamie Dornan,Judi Dench,Ciarán Hinds,Colin Morgan,Lara McDonnell,Lewis McAskie,Gerard Horan,Josie Walker,Olive Tennant,Michael Maloney,Turlough Convery,Conor MacNeill,Chris McCurry,Elly Condron,Samuel Menhinick,Vanessa Ifediora"
Midnight in Paris,3.0,3.71,-0.71,06/23/2021,94,1:34,"English,French,German,Spanish",Woody Allen,2011,"Fantasy,Comedy,Romance",Spain,25223,261771,"Owen Wilson,Rachel McAdams,Kurt Fuller,Mimi Kennedy,Michael Sheen,Nina Arianda,Marion Cotillard,Léa Seydoux,Carla Bruni,Maurice Sonnenberg,Thierry Hancisse,Guillaume Gouix,Audrey Fleurot,Marie-Sohna Conde,Yves Heck,Alison Pill,Tom Hiddleston"
One Night in Miami...,3.0,3.69,-0.69,01/24/2021,114,1:54,English,Regina King,2020,Drama,USA,16985,66789,"Kingsley Ben-Adir,Eli Goree,Aldis Hodge,Leslie Odom Jr.,Joaquina Kalukango,Nicolette Robinson,Michael Imperioli,Lawrence Gilliard Jr.,Christian Magby,Jeremy Pope,Christopher Gorham,Beau Bridges,Lance Reddick,Derek Roberts,Emily Bridges,Amondre D. Jackson,Jerome A. Wilson"
Rebel Without a Cause,4.0,3.8,0.2,11/06/2021,111,1:51,English,Nicholas Ray,1955,Drama,USA,9336,70418,"James Dean,Natalie Wood,Sal Mineo,Jim Backus,Ann Doran,Corey Allen,William Hopper,Rochelle Hudson,Dennis Hopper,Edward Platt,Steffi Sidney,Marietta Canty,Virginia Brissac,Beverly Long,Ian Wolfe,Frank Mazzola,Robert Foulk"
Fresh,3.5,3.77,-0.27,11/05/2021,114,1:54,English,Boaz Yakin,1994,"Thriller,Crime,Drama",France,432,3728,"Sean Nelson,Giancarlo Esposito,Samuel L. Jackson,N'Bushe Wright,Ron Brice,Jean-Claude La Marre,José Zúñiga,Luis Lantigua,Yul Vazquez,Cheryl Freeman,Anthony Thomas,Curtis McClarin,Charles Malik Whitfield,Víctor González"
Dune,4.5,4.0,0.5,10/28/2021,155,2:35,"English,Chinese",Denis Villeneuve,2021,"Science Fiction,Adventure",USA,198581,730912,"Timothée Chalamet,Rebecca Ferguson,Oscar Isaac,Josh Brolin,Stellan Skarsgård,Dave Bautista,Sharon Duncan-Brewster,Stephen McKinley Henderson,Zendaya,Chang Chen,Charlotte Rampling,Jason Momoa,Javier Bardem,David Dastmalchian,Babs Olusanmokun,Golda Rosheuvel"
The French Dispatch,4.5,3.77,0.73,11/03/2021,108,1:48,"English,French",Wes Anderson,2021,"Drama,Romance,Comedy",Germany,105086,353598,"Bill Murray,Benicio del Toro,Adrien Brody,Tilda Swinton,Léa Seydoux,Frances McDormand,Timothée Chalamet,Lyna Khoudri,Jeffrey Wright,Mathieu Amalric,Steve Park,Owen Wilson,Henry Winkler,Bob Balaban,Lois Smith,Tony Revolori,Denis Ménochet,Liev Schreiber,Elisabeth Moss"
The Exorcist III,3.5,3.55,-0.05,11/02/2021,110,1:50,"English,Italian",William Peter Blatty,1990,"Horror,Mystery",USA,6538,28646,"George C. Scott,Ed Flanders,Brad Dourif,Jason Miller,Nicol Williamson,Scott Wilson,Nancy Fish,George DiCenzo,Don Gordon,Lee Richardson,Grand L. Bush,Mary Jackson,Viveca Lindfors,Ken Lerner,Tracy Thorne,Barbara Baxley,Zohra Lampert,Harry Carey Jr.,Sherrie Wills,Edward Lynch,Clifford David,Alex Zuckerman,Lois Foraker,Tyra Ferrell,James Burgess,Kevin Corrigan"
Halloween,3.5,3.91,-0.41,10/18/2021,91,1:31,English,John Carpenter,1978,"Thriller,Horror",USA,50515,316892,"Donald Pleasence,Jamie Lee Curtis,Nancy Kyes,P.J. Soles,Charles Cyphers,Kyle Richards,Brian Andrews,John Michael Graham,Nancy Stephens,Arthur Malet,Mickey Yablans"
The Forgotten Battle,3.0,3.31,-0.31,10/18/2021,124,2:04,"Dutch,German,English",Matthijs van Heijningen Jr.,2020,"History,Drama,War",Belgium,1374,9249,"Gijs Blom,Jamie Flatters,Susan Radder,Theo Barklem-Biggs,Jan Bijvoet,Marthe Schneider,Scott Reid,Robert Naylor,Tom Felton,Coen Bril,Ronald Kalter,Justus von Dohnányi,Mark van Eeuwen,Hajo Bruins,Joep Paddenburg,Vincent van den Berg,Sytse Faber,Rutger de Bekker,Bianca Krijgsman,Owen Kaat,Koen De Sutter"
Scenes from a Marriage,4.0,4.17,-0.17,09/19/2021,300,5:00,English,Hagai Levi,2021,Drama,Sweden,6836,19343,"Jessica Chastain,Oscar Isaac"
The Thing,4.5,4.31,0.19,10/09/2021,109,1:49,"English,Norwegian",John Carpenter,1982,"Science Fiction,Horror,Mystery",USA,45359,304139,"Kurt Russell,Keith David,Wilford Brimley,T.K. Carter,David Clennon,Richard Dysart,Charles Hallahan,Peter Maloney,Richard Masur,Donald Moffat,Joel Polis,Thomas G. Waites,Norbert Weisser,Larry J. Franco,Nate Irwin,William Zeman,Adrienne Barbeau,John Carpenter,Jed"
Over the Garden Wall,4.0,4.58,-0.58,09/29/2021,109,1:49,English,Nate Cash,2014,"Animation,Mystery,Family,Comedy",USA,17140,89034,"Elijah Wood,Collin Dean"
"All Light, Everywhere",3.0,3.71,-0.71,09/14/2021,109,1:49,English,Theo Anthony,2021,Documentary,USA,1462,3997,"Theo Anthony,Keaver Brenai"
Rat Film,3.5,3.66,-0.16,09/10/2021,82,1:22,English,Theo Anthony,2016,Documentary,USA,895,3263,Maureen Jones
Louis Theroux: Miami Mega-Jail,3.0,3.62,-0.62,09/08/2021,120,2:00,English,Emma Cooper,2011,Documentary,USA,90,1310,Louis Theroux
The Tree of Life,4.5,3.8,0.7,09/03/2021,139,2:19,English,Terrence Malick,2011,"Drama,Fantasy",USA,18947,128657,"Brad Pitt,Sean Penn,Jessica Chastain,Hunter McCracken,Laramie Eppler,Tye Sheridan,Fiona Shaw,Jessica Fuselier,Nicolas Gonda,Will Wallace,Kelly Koonce,Bryce Boudoin,Jimmy Donaldson,Kameron Vaughn,Cole Cockburn,Dustin Allen,Brayden Whisenhunt"
Untold: Malice at the Palace,3.5,3.53,-0.03,08/14/2021,69,1:09,English,Floyd Russ,2021,"Documentary,Crime",USA,2520,9610,"Jermaine O'Neal,Reggie Miller,Stephen Jackson,Timothy Smith,Jim Gray,Ben Wallace,David Stern,Stephen A. Smith,Kenny Smith"
The Thin Red Line,3.5,3.98,-0.48,08/30/2021,171,2:51,"English,Japanese",Terrence Malick,1998,"History,War,Drama",Canada,8524,79889,"Sean Penn,Jim Caviezel,Adrien Brody,Ben Chaplin,Elias Koteas,John Cusack,Woody Harrelson,Nick Nolte,John C. Reilly,George Clooney,John Travolta,John Dee Smith,Dash Mihok,Kirk Acevedo,Jared Leto,Mark Boone Junior,Matt Doran,Paul Gleeson,Don Harvey,Arie Verveen"
GoodFellas,5.0,4.42,0.58,08/29/2021,145,2:25,"English,Italian",Martin Scorsese,1990,"Drama,Crime",USA,47322,484155,"Ray Liotta,Robert De Niro,Joe Pesci,Lorraine Bracco,Paul Sorvino,Frank Sivero,Tony Darrow,Mike Starr,Frank Vincent,Chuck Low,Frank DiLeo,Henny Youngman,Gina Mastrogiacomo,Catherine Scorsese,Charles Scorsese,Suzanne Shepherd,Debi Mazar,Margo Winkler,Welker White,Jerry Vale,Julie Garfield,Christopher Serrone,Elaine Kagan,Beau Starr,Kevin Corrigan,Michael Imperioli,Robbie Vinton,Johnny Williams,Daniel P. Conte,Tony Conforti,Frank Pellegrino,Ronald Maccone,Tony Sirico,Joseph D'Onofrio,Steve Forleo,Richard Dioguardi,Frank Adonis,John Manca,Joseph Bono,Katherine Wallach,Mark Evan Jacobs,Angela Pietropinto,Marianne Leone Cooper,Marie Michaels,LoNardo,Melissa Prophet,Illeana Douglas,Susan Varon,Elizabeth Whitcraft,Clem Caserta,Samuel L. Jackson,Fran McGee,Paul Herman,Edward McDonald,Edward Hayes"
Days of Heaven,4.0,4.04,-0.04,08/28/2021,94,1:34,"English,Italian",Terrence Malick,1978,"Drama,Romance",USA,10992,60248,"Richard Gere,Brooke Adams,Sam Shepard,Linda Manz,Robert J. Wilke,Jackie Shultis,Stuart Margolin,Timothy Scott,Gene Bell,Doug Kershaw,Richard Libertini,Frenchie Lemond,Sahbra Markus,Bob Wilson,Muriel Jolliffe,John Wilkinson,King Cole,Terrence Malick"
Badlands,4.0,4.01,-0.01,08/27/2021,94,1:34,"English,Spanish",Terrence Malick,1973,"Crime,Drama",USA,13119,77885,"Martin Sheen,Sissy Spacek,Warren Oates,Ramon Bieri,Alan Vint,Gary Littlejohn,John Carter,Bryan Montgomery,Gail Threlkeld,Charles Fitzpatrick,Terrence Malick,Charlie Sheen,Emilio Estevez,John Womack Jr.,Howard Ragsdale,Dona Baldwin,Ben Bravo"
The Elephant Man,4.0,4.12,-0.12,08/25/2021,124,2:04,English,David Lynch,1980,"Drama,History",UK,11296,100827,"Anthony Hopkins,John Hurt,Anne Bancroft,John Gielgud,Wendy Hiller,Freddie Jones,Michael Elphick,Hannah Gordon,Helen Ryan,John Standing,Dexter Fletcher,Lesley Dunlop,Phoebe Nicholls,Pat Gorman,Kenny Baker,Claire Davenport,Orla Pederson,Patsy Smart,Kathleen Byron,William Morgan Sheppard,Frederick Treves,Richard Hunter,Robert Lewis Bush,Roy Evans,Joan Rhodes,Nula Conwell,Tony London,Alfie Curtis,Bernadette Milnes,Carol Harrison,Hugh Manning,Dennis Burgess,Fanny Carby"
Pig,3.5,3.8,-0.3,08/23/2021,91,1:31,English,Michael Sarnoski,2021,"Drama,Thriller",UK,46847,147440,"Nicolas Cage,Alex Wolff,Adam Arkin,Nina Belforte,Gretchen Corbett,Dalene Young,Darius Pierce,Elijah Ungvary,Brian Sutherland,David Knell,Sean Tarjyoto,Tom Walton"
Malcolm X,4.5,4.1,0.4,08/21/2021,202,3:22,"English,Arabic",Spike Lee,1992,"History,Drama",USA,7526,55287,"Denzel Washington,Angela Bassett,Albert Hall,Al Freeman Jr.,Delroy Lindo,Spike Lee,Theresa Randle,Kate Vernon,Lonette McKee,Tommy Hollis,James McDaniel,Ernest Lee Thomas,Jean-Claude La Marre,Peter Boyle,Karen Allen,Christopher Plummer,Larry McCoy,Maurice Sneed,Debi Mazar,Phyllis Yvonne Stickney,Scot Anthony Robinson,Sonny Jim Gaines,Joe Seneca,LaTanya Richardson Jackson,Wendell Pierce,Michael Guess"
Porco Rosso,3.5,3.91,-0.41,08/20/2021,94,1:34,Japanese,Hayao Miyazaki,1992,"Adventure,Comedy,Family,Animation",Japan,16786,112117,"Shûichirô Moriyama,Tokiko Katô,Sanshi Katsura,Tsunehiko Kamijô,Akemi Okamura,Akio Otsuka,Hiroko Seki,Reizō Nomoto,Osamu Saka,Yû Shimaka,Mahito Tsujimura,Minoru Yada,Yoko Soumi"
Argo,4.0,3.63,0.37,08/18/2021,120,2:00,"English,Arabic,German,Persian (Farsi)",Ben Affleck,2012,"Drama,Thriller",UK,13233,205310,"Ben Affleck,Bryan Cranston,Alan Arkin,John Goodman,Victor Garber,Tate Donovan,Clea DuVall,Scoot McNairy,Rory Cochrane,Christopher Denham,Kerry Bishé,Kyle Chandler,Chris Messina,Zeljko Ivanek,Titus Welliver,Keith Szarabajka,Bob Gunton,Richard Kind,Richard Dillane,Omid Abtahi,Page Leong,Farshad Farahat,Sheila Vand,Karina Logue,Ryan Ahern,Bill Tangradi,Jamie McShane,Matthew Glave,Roberto Garcia,Christopher Stanley,Jon Woodward Kirby,Alborz Basiratmand,Ruty Rutenberg,Michael Woolston,Sharareh Sedghi,Bobby Zegar,Victor McCay,Matt Nolan,J.R. Cacia,Bill Kalmenson,Rob Brownstein,David Sullivan,Jean Carol,Michael Cassidy,John Boyd,Yuriy Sardarov,Nikka Far"
Escape to Victory,3.5,3.19,0.31,08/14/2021,116,1:56,"English,French,German",John Huston,1981,"War,Drama",Italy,669,7408,"Sylvester Stallone,Michael Caine,Max von Sydow,Pelé,Carole Laure,Bobby Moore,Osvaldo Ardiles,Paul Van Himst,Kazimierz Deyna,Hallvar Thorensen,Mike Summerbee,Co Prins,Russell Osman,John Wark,Søren Lindsted,Kevin O'Callaghan"
Superbad,4.5,3.86,0.64,08/13/2021,113,1:53,English,Greg Mottola,2007,Comedy,USA,41175,421842,"Jonah Hill,Michael Cera,Christopher Mintz-Plasse,Bill Hader,Seth Rogen,Kevin Corrigan,Joe Lo Truglio,Martha MacIsaac,Emma Stone,Aviva Baumann,Clement Blake,Erica Vittina Phillips,Joe Nunez,Dave Franco,Marcella Lentz-Pope,Scott Gerbacia,Laura Seay,Roger Iwami,Clint Mabry,Stacy Edwards,Mark Rogen,Charlie Hartsock"
Guardians of the Galaxy Vol. 2,3.0,3.55,-0.55,08/12/2021,137,2:17,English,James Gunn,2017,"Science Fiction,Action,Adventure",USA,41645,614011,"Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,Bradley Cooper,Kurt Russell,Michael Rooker,Karen Gillan,Pom Klementieff,Sylvester Stallone,Elizabeth Debicki,Chris Sullivan,Sean Gunn,Tommy Flanagan,Laura Haddock,Aaron Schwartz,Hannah Gottesman,Hilty Bowen,Ben Browder,Alexander Klein,Luke Cook,Evan Jones,Joe Fria,Terence Rosemore"
Back to the Future Part III,3.0,3.49,-0.49,,119,1:59,English,Robert Zemeckis,1990,"Science Fiction,Adventure,Comedy",USA,10341,220443,"Michael J. Fox,Christopher Lloyd,Thomas F. Wilson,Lea Thompson,Mary Steenburgen,Elisabeth Shue,Matt Clark,Richard Dysart,Pat Buttram,Harry Carey Jr.,Dub Taylor,James Tolkan,Marc McClure,Wendie Jo Sperber,Jeffrey Weissman,Christopher Wynne,Sean Sullivan,Mike Watson,Hugh Gillin"
Beowulf,1.5,2.56,-1.06,,115,1:55,English,Robert Zemeckis,2007,"Animation,Action,Adventure",USA,2632,39832,"Ray Winstone,Angelina Jolie,Anthony Hopkins,John Malkovich,Robin Wright,Brendan Gleeson,Crispin Glover,Alison Lohman,Paul Baker,John Bilezikjian,Rod D. Harbour,Brice Martinet,Sonje Fortag,Sharisse Baker-Bernard,Charlotte Salt,Julene Renee,Greg Ellis,Rik Young,Sebastian Roché,Leslie Zemeckis,Woody Schultz,Tyler Steelman"
The Suicide Squad,3.5,3.64,-0.14,,132,2:12,"English,French,Spanish",James Gunn,2021,"Action,Fantasy,Adventure",USA,118938,437463,"Margot Robbie,Idris Elba,John Cena,Joel Kinnaman,Sylvester Stallone,Viola Davis,David Dastmalchian,Daniela Melchior,Michael Rooker,Jai Courtney,Peter Capaldi,Alice Braga,Pete Davidson,Joaquín Cosío,Juan Diego Botto,Storm Reid,Nathan Fillion,Taika Waititi,Steve Agee,Sean Gunn,John Ostrander,Flula Borg,Mayling Ng,Stephen Blackehart,Tinashe Kajese,Jennifer Holland"
Neon Genesis Evangelion: The End of Evangelion,4.5,4.42,0.08,08/07/2021,87,1:27,Japanese,Hideaki Anno,1997,"Animation,Science Fiction,Drama,Action",Japan,23532,117553,"Megumi Ogata,Megumi Hayashibara,Kotono Mitsuishi,Yuko Miyamura,Fumihiko Tachiki,Miki Nagasawa,Takehito Koyasu,Hiro Yuuki,Yuriko Yamaguchi,Motomu Kiyokawa,Akira Ishida,Mugihito"
The Green Knight,3.0,3.72,-0.72,07/31/2021,130,2:10,"English,Latin",David Lowery,2021,"Adventure,Fantasy,Drama",Canada,76962,242240,"Dev Patel,Alicia Vikander,Joel Edgerton,Sarita Choudhury,Sean Harris,Kate Dickie,Barry Keoghan,Erin Kellyman,Ralph Ineson,Emilie Hetland,Anthony Morris,Megan Tiernan,Noelle Brown,Youssef Quinn,Aaron Edo"
Brief Encounter,4.5,4.21,0.29,07/30/2021,86,1:26,English,David Lean,1945,"Romance,Drama",UK,7498,34355,"Celia Johnson,Trevor Howard,Stanley Holloway,Joyce Carey,Cyril Raymond,Everley Gregg,Marjorie Mars,Margaret Barton,Wilfred Babbage,Alfie Bass,Wallace Bosco,Sydney Bromley,Noël Coward,Valentine Dyall,Irene Handl,Dennis Harkin,Avis Scott"
Atlantic City,3.0,3.64,-0.64,06/24/2021,104,1:44,"English,French",Louis Malle,1980,"Drama,Crime,Romance",Canada,1422,8403,"Burt Lancaster,Susan Sarandon,Kate Reid,Michel Piccoli,Hollis McLaren,Robert Joy,Al Waxman,Robert Goulet,Moses Znaimer,Angus MacInnes,Sean Sullivan,Wallace Shawn,Harvey Atkin,Norma Dell'Agnese"
Citizen Kane,4.0,4.18,-0.18,11/10/2019,119,1:59,English,Orson Welles,1941,"Drama,Mystery",USA,33444,235116,"Orson Welles,Joseph Cotten,Dorothy Comingore,Ray Collins,George Coulouris,Agnes Moorehead,Paul Stewart,Ruth Warrick,Erskine Sanford,William Alland,Everett Sloane,Fortunio Bonanova,Gus Schilling,Philip Van Zandt,Georgia Backus,Harry Shannon,Sonny Bupp,Buddy Swan,Gregg Toland,Don Ackerman,Nat King Cole,Gino Corrado,Maurice Costello,Demetrius Alexis,Gene Coogan,Art Dupuis,Rudy Germane,Mike Lally,Walter Lawrence,John Northpole,Victor Romito,Bob Terry,William Alston,Jack Gargan,Bert Moorhouse,Carmen Laroux,Sam Ash,Buddy Messinger,Terrance Ray,Sally Corner,Walter Bacon,Herbert Corthell,Harry A. Bailey,Danny Borzage,J.J. Clark,Tom Coleman,Carl Deloro,Jack Egan,Robert Haines,Ludwig Lowry,John McCormack,Hercules Mendez,Paddy O'Flynn,Sam Rice,Don Roberts,Larry Wheat,Larry Williams,Joan Blair,Morgan Brown,Harry Burkhardt,Edmund Cobb"
The French Connection,4.0,3.92,0.08,07/25/2021,104,1:44,"English,French",William Friedkin,1971,"Thriller,Crime,Action",USA,8858,63698,"Gene Hackman,Fernando Rey,Roy Scheider,Tony Lo Bianco,Marcel Bozzuffi,Frédéric de Pasquale,Bill Hickman,Ann Rebbot,Harold Gary,Arlene Farber,Eddie Egan,André Ernotte"
The Third Man,4.0,4.2,-0.2,07/24/2021,104,1:44,"English,Russian,German",Carol Reed,1949,"Thriller,Mystery",UK,10172,73703,"Joseph Cotten,Alida Valli,Orson Welles,Trevor Howard,Paul Hörbiger,Ernst Deutsch,Erich Ponto,Siegfried Breuer,Hedwig Bleibtreu,Bernard Lee,Wilfrid Hyde-White,Alexis Chesnakov,Thomas Gallagher,Herbert Halbik"
The Wizard of Oz,3.5,3.97,-0.47,,102,1:42,English,Victor Fleming,1939,"Adventure,Fantasy,Family",USA,12770,184967,"Judy Garland,Ray Bolger,Jack Haley,Bert Lahr,Margaret Hamilton,Frank Morgan,Clara Blandick,Charley Grapewin,Billie Burke,Pat Walshe,Terry,Adriana Caselotti,Harry Earles"
Black Widow,3.5,3.26,0.24,07/17/2021,134,2:14,"English,Russian",Cate Shortland,2021,"Action,Adventure,Science Fiction",USA,109466,468287,"Scarlett Johansson,Florence Pugh,Rachel Weisz,David Harbour,Ray Winstone,Olga Kurylenko,Ever Anderson,Violet McGraw,O.T. Fagbenle,William Hurt,Ryan Kiera Armstrong,Liani Samuel,Michelle Lee,Lewis Young,C.C. Smiff,Nanna Blondell,Simona Zivkovska,Erin Jameson,Shaina West,Yolanda Lynes,Claudia Heinz,Fatou Bah,Jade Ma,Jade Xu,Lucy-Jayne Murray,Lucy Cork,Eniko Fulop,Lauren Okadigbo,Agel Aurélia,Zhanè Samuels,Shawarah Battles,Tabby Bond,Madeleine Nicholls,Yasmin Riley,Fiona Griffiths,Georgia Curtis,Svetlana Constantine,Ione Butler"
Pirates of the Caribbean: Dead Man's Chest,2.5,3.46,-0.96,,151,2:31,"English,Turkish,Greek (modern),Chinese",Gore Verbinski,2006,"Action,Fantasy,Adventure",USA,15178,268518,"Johnny Depp,Orlando Bloom,Keira Knightley,Stellan Skarsgård,Bill Nighy,Jack Davenport,Kevin McNally,Jonathan Pryce,Lee Arenberg,Mackenzie Crook,Tom Hollander,Naomie Harris,David Bailie,Martin Klebba,David Schofield"
Schindler's List,4.5,4.42,0.08,07/16/2021,195,3:15,"English,German,Polish,Hebrew (modern)",Steven Spielberg,1993,"War,Drama,History",USA,16388,343494,"Liam Neeson,Ben Kingsley,Ralph Fiennes,Caroline Goodall,Jonathan Sagall,Embeth Davidtz,Malgorzata Gebel,Mark Ivanir,Béatrice Macola,Andrzej Seweryn,Friedrich von Thun,Jerzy Nowak,Norbert Weisser,Anna Mucha,Adi Nitzan,Piotr Polk,Rami Heuberger,Ezra Dagan,Elina Löwensohn,Hans-Jörg Assmann,Hans-Michael Rehberg,August Schmölzer,Daniel Del-Ponte,Ludger Pistor,Oliwia Dabrowska,Shmuel Levy,Krzysztof Luft,Harry Nehring,Michael Schneider,Miri Fabian,Albert Misak,Aldona Grochal,Jacek Wójcicki,Beata Paluch,Uri Avrahami,Magdalena Komornicka,Michael Gordon,Beata Deskur,Leopold Kozlowski,Magdalena Dandourian,Shabtai Konorti,Henryk Bista,Tadeusz Bradecki,Wojciech Klata,Ewa Kolasińska,Bettina Kupfer,Grzegorz Kwas,Vili Matula,Stanislaw Koczanowicz,Geno Lechner,Beata Rybotycka,Branko Lustig,Artus-Maria Matthiessen,Eugeniusz Priwieziencew,Michael Z. Hoffmann,Erwin Leder"
Test Pattern,3.0,3.54,-0.54,07/12/2021,83,1:23,English,Shatara Michelle Ford,2019,Drama,USA,707,2460,"Brittany S. Hall,Will Brill,Gail Bean,Drew Fuller,Ben Levin,Donna Morrell Gafford,Katy Erin,Caroline Bloom,Melissa Bailey,Kay Salem,George Oliver Hale,Kally Khourshid,Amanda Joy Erickson,Molly O'Leary,Amani Starnes,Ronald Woodhead,Rebecca Hayes,Jaron Hawkins"
