Movie,LBRating,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
A Ghost Story,3.75,93,1:33,English,David Lowery,2017,"Drama,Fantasy",USA,36962,194021,"Casey Affleck,Rooney Mara,Will Oldham,Liz Cardenas Franke,Sonia Acevedo,Carlos Bermudez,Yasmina Gutierrez,Brea Grant,Augustine Frizzell,David Lowery,Kesha,Rob Zabrecky,Grover Coulson,Kenneisha Thompson,McColm Kona Cephas Jr.,Barlow Jacobs,Chris Gardner,Bryan Pitts"
Masters of the Universe,2.45,106,1:46,English,Gary Goddard,1987,"Adventure,Thriller,Action,Science Fiction,Fantasy",USA,2466,17187,"Dolph Lundgren,Frank Langella,Meg Foster,Billy Barty,Courteney Cox,Robert Duncan McNeill,Jon Cypher,Chelsea Field,James Tolkan,Christina Pickles,Tony Carroll,Pons Maar,Anthony De Longis,Robert Towers"
The Iron Giant,4.18,86,1:26,English,Brad Bird,1999,"Animation,Science Fiction,Drama,Family",USA,20010,250714,"Eli Marienthal,Jennifer Aniston,Harry Connick Jr.,Vin Diesel,James Gammon,Cloris Leachman,Christopher McDonald,John Mahoney,M. Emmet Walsh,Jack Angel,Bob Bergen,Mary Kay Bergman,Michael Bird"
Moonlight,4.21,111,1:51,English,Barry Jenkins,2016,Drama,UK,62589,630221,"Trevante Rhodes,André Holland,Janelle Monáe,Ashton Sanders,Jharrel Jerome,Alex Hibbert,Jaden Piner,Naomie Harris,Mahershala Ali,Shariff Earp,Duan Sanderson,Herman 'Caheej' McGloun,Kamal Ani-Bellow,Keomi Givens,Eddie Blanchard,Rudi Goblen"
Pulp Fiction,4.29,154,2:34,"English,Spanish,French",Quentin Tarantino,1994,"Crime,Thriller",USA,85991,1291665,"John Travolta,Samuel L. Jackson,Uma Thurman,Bruce Willis,Ving Rhames,Harvey Keitel,Eric Stoltz,Tim Roth,Amanda Plummer,Maria de Medeiros,Quentin Tarantino,Christopher Walken,Rosanna Arquette,Peter Greene,Duane Whitaker,Angela Jones,Phil LaMarr,Steve Buscemi,Bronagh Gallagher,Laura Lovelace,Frank Whaley,Burr Steers"
The Fifth Element,3.71,126,2:06,"English,Swedish,German",Luc Besson,1997,"Science Fiction,Adventure,Action,Thriller,Fantasy",France,15485,195289,"Bruce Willis,Milla Jovovich,Gary Oldman,Ian Holm,Chris Tucker,Luke Perry,Brion James,Tom 'Tiny' Lister Jr.,Lee Evans,Charlie Creed-Miles,Tricky,John Neville,John Bluthal,Mathieu Kassovitz,Christopher Fairbank,Kim Chan,Richard Leaf,Julie T. Wallace,Al Matthews,Maïwenn,John Bennett,Ivan Heng,Sonita Henry,Tim McMullan,Hon Ping Tang,George Khan,John Hughes,Roberto Bryce,Said Talidi,Clifton Lloyd Bryan,Justin Lee Burrows,Richard Ashton,Jerome St. John Blake,Kevin Molloy,Bill Reimbold,Colin Brooks,Anthony Chinn,Sam Douglas,Derek Ezenagu,David Kennedy,David Barrass,Roger Monk,Mac McDonald,Mark Seaton,Jean-Luc Caron,Riz Meedin,Jerry Ezekiel,Indra Ové,Nicole Merry"
Top Gun,3.35,110,1:50,English,Tony Scott,1986,"Drama,Action",USA,76385,391004,"Tom Cruise,Kelly McGillis,Val Kilmer,Anthony Edwards,Tom Skerritt,Michael Ironside,John Stockwell,Barry Tubb,Rick Rossovich,Tim Robbins,Clarence Gilyard Jr.,Whip Hubley,James Tolkan,Meg Ryan"
Watchmen,3.58,163,2:43,English,Zack Snyder,2009,"Action,Mystery,Science Fiction",USA,21819,290549,"Malin Åkerman,Patrick Wilson,Billy Crudup,Matthew Goode,Jackie Earle Haley,Jeffrey Dean Morgan,Carla Gugino,Laura Mennell,Matt Frewer,Stephen McHattie,Rob LaBelle,Gary Houston,James M. Connor,Mary Ann Burger,John Shaw,Robert Wisden,Jerry Wasserman,Don Thompson,Frank Novak,Sean Allan,Garry Chalk,Stephanie Belding,Michael Kopsa,William S. Taylor,Chris Burns,Malcolm Scott,Danny Wattley,Nhi Do,Walter Addison,David MacKay,Keith Martin Gordey,Fulvio Cecere,Ted Cole,Mark Acheson,John Destry,Chris Gauthier,L. Harvey Gold,Jay Brazeau,Jesse Reid,Manoj Sood,Dan Payne,Niall Matter,Apollonia Vanova,Glenn Ennis,Darryl Scheelar,Clint Carleton,Brett Stimely,Carrie Genzel,Greg Travis,Greg Armstrong-Morris,Andrew Colthart,Bruce Crawford"
Rushmore,3.88,93,1:33,"English,French,Latin,Spanish",Wes Anderson,1998,"Comedy,Drama",USA,32564,209060,"Jason Schwartzman,Bill Murray,Olivia Williams,Seymour Cassel,Brian Cox,Mason Gamble,Sara Tanaka,Stephen McCole,Luke Wilson,Dipak Pallana,Andrew Wilson,Marietta Marich,Ronnie McCawley,Keith McCawley,Hae Joon Lee,Adebayo Asabi,Connie Nielsen,Al Fielder,Colin  Platt,George Farish,Francis Fernandez"
Child's Play,3.35,87,1:27,English,Tom Holland,1988,Horror,USA,18062,133396,"Catherine Hicks,Chris Sarandon,Alex Vincent,Brad Dourif,Dinah Manoff,Tommy Swerdlow,Jack Colvin,Neil Giuntoli,Juan Ramírez,Alan Wilder,Richard Baird"
The Lord of the Rings: The Fellowship of the Ring,4.33,179,2:59,English,Peter Jackson,2001,"Action,Fantasy,Adventure",New Zealand,73645,834652,"Elijah Wood,Ian McKellen,Viggo Mortensen,Sean Astin,Billy Boyd,Dominic Monaghan,John Rhys-Davies,Orlando Bloom,Sean Bean,Ian Holm,Liv Tyler,Hugo Weaving,Christopher Lee,Cate Blanchett,Andy Serkis,Marton Csokas,Craig Parker,Lawrence Makoare,Alan Howard,Noel Appleby,Sala Baker,Megan Edwards,Michael Elsworth,Mark Ferguson,Brent McIntyre,Peter McKenzie,Sarah McLeod,Ian Mune,Cameron Rhodes,Martyn Sanderson,Harry Sinclair,David Weatherley,Victoria Beynon-Cole,Lee Hartley,Sam La Hood,Chris Streeter,Jonathan Jordan,Semi Kuresa,Clinton Ulyatt,Paul Bryson,Lance Fabian Kemp,Jono Manks,Ben Price,Phil Grieve,Billy Jackson,Katie Jackson,Gino Acevedo"
Heat,4.18,170,2:50,"English,Spanish",Michael Mann,1995,"Drama,Thriller,Crime,Action",USA,45125,287789,"Al Pacino,Robert De Niro,Val Kilmer,Jon Voight,Tom Sizemore,Diane Venora,Amy Brenneman,Ashley Judd,Kevin Gage,Mykelti Williamson,Wes Studi,Ted Levine,Natalie Portman,Danny Trejo,William Fichtner,Hank Azaria,Dennis Haysbert,Tom Noonan,Susan Traylor,Kim Staunton,Henry Rollins,Jerry Trimble,Martin Ferrero,Ricky Harris,Tone Loc,Begonya Plaza,Hazelle Goodman,Ray Buktenica,Jeremy Piven,Xander Berkeley,Rick Avery,Brad Baldridge,Andrew Camuccio,Brian Camuccio"
Empire of the Sun,3.74,153,2:33,"English,Japanese,Chinese",Steven Spielberg,1987,"History,War,Drama",China,4209,48944,"Christian Bale,John Malkovich,Miranda Richardson,Nigel Havers,Joe Pantoliano,Leslie Phillips,Masatō Ibu,Emily Richard,Rupert Frazer,Peter Gale,Takatarô Kataoka,Ben Stiller,David Neidorf,Ralph Seymour,Robert Stephens,Zhai Naishe"
Boyz n the Hood,3.98,112,1:52,English,John Singleton,1991,"Crime,Drama",USA,9954,98757,"Laurence Fishburne,Cuba Gooding Jr.,Ice Cube,Morris Chestnut,Angela Bassett,Nia Long,Tyra Ferrell,Lexie Bigham,Desi Arnez Hines II,John Cothran,Jessie Lawrence Ferguson,Tammy Hanson,Regina King,Yolanda Whittaker,Alysia Rogers,Leonette Scott,Esther Scott,John Singleton"
Flash Gordon,3.23,111,1:51,English,Mike Hodges,1980,"Fantasy,Comedy,Science Fiction,Adventure,Action",Netherlands,4291,27698,"Sam J. Jones,Melody Anderson,Max von Sydow,Topol,Ornella Muti,Timothy Dalton,Brian Blessed,Peter Wyngarde,Mariangela Melato,John Osborne,Richard O'Brien,John Hallam,Philip Stone,Suzanne Danielle,William Hootkins,Bobbie Brown,Ted Carroll,Adrienne Kronenberg,Stanley Lebor,John Morton,Burnell Tucker,Robbie Coltrane,Peter Duncan,Ken Sicklen,Tessa Hewitt,Venetia Spicer,Francis Mughan,Oliver MacGreevy"
Spring Breakers,2.81,94,1:34,English,Harmony Korine,2012,"Crime,Drama",France,23810,178976,"James Franco,Selena Gomez,Vanessa Hudgens,Ashley Benson,Rachel Korine,Gucci Mane,Heather Morris,Ash Lendzion,Sidney Sewell,Thurman Sewell,Emma Holzer,Lee Irby,Jeff Jarrett,Russell Curry"
The Boxer's Omen,3.81,104,1:44,"Cantonese,Chinese,English,Tagalog",Kuei Chih-Hung,1983,"Fantasy,Horror,Action",Hong Kong,1861,5520,"Phillip Ko,Elvis Tsui,Kar-Man Wai,Johnny Wang Lung-Wei,Bolo Yeung,Chok-Chow Cheung,Leung Hak-Shun,Tien-chu Chin,Ma Hon-Yuen,Wan Seung-Lam,Lai Yau-Hing,Lam Chi-Tai,Lau Chun,Gam Tin-Chue,Lam Hiu-Yin,Ha Kwok-Wing,David Lam Wai,Sai Gwa-Pau"
Her,4.03,126,2:06,English,Spike Jonze,2013,"Romance,Science Fiction,Drama",USA,87264,847937,"Joaquin Phoenix,Scarlett Johansson,Amy Adams,Rooney Mara,Chris Pratt,Olivia Wilde,Matt Letscher,Portia Doubleday,Spike Jonze,Bill Hader,Kristen Wiig,Artt Butler,SoKo,Brian Cox"
Django,3.74,93,1:33,Italian,Sergio Corbucci,1966,"Western,Action",Italy,4298,26106,"Franco Nero,José Bódalo,Loredana Nusciak,Ángel Álvarez,Eduardo Fajardo,Gino Pernice,Simón Arriaga,Giovanni Ivan Scratuglia,Remo De Angelis,Rafael Albaicín,José Canalejas,Luciano Rossi,Lucio De Santis,José Terrón,Yvonne Sanson,Flora Carosello,Romano Moraschini"
Love,3.16,134,2:14,"French,English",Gaspar Noé,2015,"Drama,Romance",Belgium,11305,81561,"Karl Glusman,Aomi Muyock,Klara Kristin,Ugo Fox,Juan Saavedra,Gaspar Noé,Isabelle Nicou,Benoît Debie,Vincent Maraval,Déborah Révy,Xamira Zuloaga,Stella Rocha,Omaima S.,Nikita Bellucci,Angell Summers,Ian Scott,Anna Polina,Kelly Pix"
Possession,4.12,124,2:04,"French,English",Andrzej Żuławski,1981,Horror,France,38809,117756,"Isabelle Adjani,Sam Neill,Margit Carstensen,Heinz Bennent,Johanna Hofer,Carl Duering,Shaun Lawton,Michael Hogben,Maximilian Rüthlein,Leslie Malton,Thomas Frey,Harry Riebauer,Dragomir Stanojević"
John Wick: Chapter 2,3.7,122,2:02,"English,Italian,Russian",Chad Stahelski,2017,"Thriller,Action,Crime",USA,35294,384309,"Keanu Reeves,Common,Ian McShane,Laurence Fishburne,Riccardo Scamarcio,Ruby Rose,Lance Reddick,Peter Stormare,Bridget Moynahan,Franco Nero,John Leguizamo,Claudia Gerini,Wass Stevens,Peter Serafinowicz,Luca Mosca,Tobias Segal,Thomas Sadoski,Chukwudi Iwuji,Yama,Erik Frandsen,David Patrick Kelly,Perry Yung,Youma Diakite,Midori Nakamura,Mario Donatone,Giorgio Carminati"
Pirates of the Caribbean: The Curse of the Black Pearl,3.86,143,2:23,English,Gore Verbinski,2003,"Action,Fantasy,Adventure",USA,32689,522500,"Johnny Depp,Orlando Bloom,Keira Knightley,Geoffrey Rush,Jack Davenport,Jonathan Pryce,Lee Arenberg,Mackenzie Crook,Damian O'Hare,Giles New,Angus Barnett,David Bailie,Michael Berry Jr.,Isaac C. Singleton Jr.,Kevin McNally,Treva Etienne,Zoe Saldaña,Guy Siner,Ralph P. Martin,Paula J. Newman,Paul Keith,Dylan Smith,Lucinda Dryzek,Luke de Woolfson,Michael Sean Tighe,Greg Ellis,Dustin Seavey,Christian Martin"
The Raid,3.93,101,1:41,Indonesian,Gareth Evans,2011,"Thriller,Crime,Action",France,16899,128618,"Iko Uwais,Joe Taslim,Donny Alamsyah,Yayan Ruhian,Pierre Gruno,Ray Sahetapy,Tegar Satrya,Iang Darmawan,Eka 'Piranha' Rahmadia,Verdi Solaiman,Alfridus Godfred,Rully Santoso,Melkias Ronald Torobi,Johanes Tuname,Sofyan Alop,R. Iman Aji,Ananda George,Yusuf Opilus,Mus Danang Danar Dono,Sunarto"
The Beyond,3.58,88,1:28,Italian,Lucio Fulci,1981,Horror,Italy,8317,31388,"Catriona MacColl,David Warbeck,Cinzia Monreale,Antoine Saint-John,Veronica Lazăr,Larry Ray,Al Cliver,Michele Mirabella,Giampaolo Saccarola,Maria Pia Marsala,Laura De Marchi,Calogero Azzaretto,Ottaviano Dell'Acqua,Roberto Dell'Acqua"
Oldboy,4.32,120,2:00,Korean,Park Chan-wook,2003,"Drama,Action,Mystery,Thriller",South Korea,45109,388226,"Choi Min-sik,Yoo Ji-tae,Kang Hye-jung,Kim Byeong-ok,Ji Dae-han,Oh Dal-su,Seung-shin Lee,Yoon Jin-seo,Oh Tae-kyung,Yoo Yeon-seok,Yoo Il-han,Oh Gwang-rok,Park Myung-shin,Lee Dae-yeon,Kim Su-hyun"
Kingsman: The Secret Service,3.71,129,2:09,"English,Arabic",Matthew Vaughn,2014,"Action,Comedy,Crime,Adventure",UK,32660,526491,"Taron Egerton,Colin Firth,Samuel L. Jackson,Mark Strong,Sophie Cookson,Sofia Boutella,Michael Caine,Mark Hamill,Samantha Womack,Jonno Davies,Jack Davenport,Adrian Quinton,Alex Nikolov,Velibor Topic,Geoff Bell,Jordan Long,Theo Barklem-Biggs,Tobi Bakare,Morgan Watkins,Paul Kennington"
Prometheus,3.2,124,2:04,"English,Scottish Gaelic, Gaelic",Ridley Scott,2012,"Science Fiction,Adventure,Mystery",UK,20973,247296,"Noomi Rapace,Michael Fassbender,Logan Marshall-Green,Charlize Theron,Idris Elba,Guy Pearce,Sean Harris,Rafe Spall,Kate Dickie,Benedict Wong,Emun Elliott,Patrick Wilson,Ian Whyte,Lucy Hutchinson,Branwell Donaghey,Vladimir Furdik"
Groundhog Day,3.81,101,1:41,"English,French,Italian",Harold Ramis,1993,"Comedy,Fantasy,Romance,Drama",USA,25710,329446,"Bill Murray,Andie MacDowell,Chris Elliott,Stephen Tobolowsky,Brian Doyle-Murray,Angela Paton,Rick Ducommun,Rick Overton,Robin Duke,Willie Garson,Ken Hudson Campbell,Michael Shannon"
Batman Returns,3.58,126,2:06,English,Tim Burton,1992,"Fantasy,Action",USA,26477,218669,"Michael Keaton,Danny DeVito,Michelle Pfeiffer,Christopher Walken,Michael Gough,Pat Hingle,Michael Murphy,Cristi Conaway,Andrew Bryniarski,Vincent Schiavelli,Steve Witting,Jan Hooks,John Strong,Rick Zumwalt,Anna Katarina,Gregory Scott Cummins,Erika Andersch,Travis McKenna,Doug Jones,Branscombe Richmond"
Spirited Away,4.48,125,2:05,Japanese,Hayao Miyazaki,2001,"Fantasy,Animation,Family",Japan,88432,996017,"Rumi Hiiragi,Miyu Irino,Mari Natsuki,Bunta Sugawara,Akio Nakamura,Yumi Tamai,Ryunosuke Kamiki,Takashi Naito,Yasuko Sawaguchi,Tsunehiko Kamijô,Takehiko Ono,Tatsuya Gashûin,Yo Oizumi,Ken Yasuda,Koba Hayashi,Shigeru Wakita,Shiro Saito,Michiko Yamamoto,Keiko Tsukamoto"
American Psycho,3.94,102,1:42,"English,Spanish,Cantonese",Mary Harron,2000,"Drama,Thriller,Crime",Canada,145395,1029512,"Christian Bale,Willem Dafoe,Jared Leto,Josh Lucas,Samantha Mathis,Matt Ross,Bill Sage,Chloë Sevigny,Cara Seymour,Justin Theroux,Guinevere Turner,Reese Witherspoon,Krista Sutton,Reg E. Cathey,Anthony Lemke,Stephen Bogaert,Monika Meier,Blair Williams,Marie Dame"
Pinocchio,3.47,88,1:28,English,Ben Sharpsteen,1940,"Animation,Family",USA,9805,155555,"Dickie Jones,Cliff Edwards,Christian Rub,Evelyn Venable,Walter Catlett,Mel Blanc,Charles Judels,Frankie Darro,Don Brodie,Marion Darlington,John McLeish,Patricia Page,Thurl Ravenscroft"
Avengers: Age of Ultron,3.14,141,2:21,English,Joss Whedon,2015,"Science Fiction,Action,Adventure",USA,43520,720261,"Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Chris Evans,Scarlett Johansson,Jeremy Renner,James Spader,Samuel L. Jackson,Don Cheadle,Aaron Taylor-Johnson,Elizabeth Olsen,Paul Bettany,Cobie Smulders,Anthony Mackie,Hayley Atwell,Idris Elba,Linda Cardellini,Stellan Skarsgård,Claudia Kim,Thomas Kretschmann,Andy Serkis,Julie Delpy,Stan Lee,Henry Goodman,Chris Luca,Brian Schaeffer,Dominique Provost-Chalkley,Isaac Andrews"
Baby Driver,3.76,113,1:53,English,Edgar Wright,2017,"Crime,Action",UK,86376,1049008,"Ansel Elgort,Kevin Spacey,Lily James,Jon Hamm,Jamie Foxx,Eiza González,Jon Bernthal,Flea,CJ Jones,Sky Ferreira,Lanny Joon,R. Marcos Taylor,Micah Howard,Morgan Brown,Morse Diggs,Lance Palmer,Hudson Meek,Viviana Chavez,Hal Whiteside,Clay Donahue Fontenot,Brigitte Kali Canales,Patrick R. Walker,Ben VanderMey,David Robert Lewis,Big Boi,Killer Mike"
The Fly,3.94,96,1:36,English,David Cronenberg,1986,"Science Fiction,Horror",Canada,32752,190934,"Jeff Goldblum,Geena Davis,John Getz,Joy Boushel,Leslie Carlson,George Chuvalo,Michael Copeman,David Cronenberg,Carol Lazare,Shawn Hewitt,Typhoon"
Birdman or (The Unexpected Virtue of Ignorance),3.92,120,2:00,English,Alejandro González Iñárritu,2014,"Comedy,Drama",USA,40720,562675,"Michael Keaton,Emma Stone,Zach Galifianakis,Edward Norton,Andrea Riseborough,Amy Ryan,Naomi Watts,Lindsay Duncan,Merritt Wever,Jeremy Shamos,Damian Young,Bill Camp,Kenny Chin,Jamahl Garrison-Lowe,Katherine O'Sullivan,Keenan Shimizu,Akira Ito,Natalie Gold,Michael Siberry,Clark Middleton"
Casino Royale,3.94,144,2:24,"English,French",Martin Campbell,2006,"Action,Adventure,Thriller",Bahamas,37442,362093,"Daniel Craig,Eva Green,Mads Mikkelsen,Judi Dench,Jeffrey Wright,Giancarlo Giannini,Caterina Murino,Simon Abkarian,Isaach De Bankolé,Jesper Christensen,Ivana Miličević,Tobias Menzies,Claudio Santamaria,Sébastien Foucan,Malcolm Sinclair,Richard Sammel,Ludger Pistor,Joseph Millson,Darwin Shaw,Clemens Schick,Emmanuel Avena,Tom Chadbon"
La La Land,3.98,129,2:09,English,Damien Chazelle,2016,"Music,Drama,Romance,Comedy",USA,155372,1117578,"Ryan Gosling,Emma Stone,John Legend,Rosemarie DeWitt,J.K. Simmons,Amiée Conn,Terry Walters,Thom Shelton,Cinda Adams,Callie Hernandez,Jessica Rothe,Sonoya Mizuno,Claudine Claudio,Jason Fuchs,D.A. Wallach,Trevor Lissauer,Olivia Hamilton,Anna Chazelle,Marius de Vries,Finn Wittrock,Josh Pence,Nicole Coulon,Damon Gupton,Christopher Michael Stevens,Keith Harris,Kaveh Rastegar,Briana Lee,David Douglas,Miles Anderson,Bobo Chang,Meagen Fay,John Hindman,Valarie Rae Miller,Nicole Wolf,Corrin Evans,Kiff VandenHeuvel,Tom Everett Scott,Hemky Madera,Zoë Hall,Dempsey Pappion,Sandra Rosko,Reshma Gajjar,Candice Coke,Hunter Hamilton,Damian Gomez,Amanda Balen,Dominic Chaiduang,Cindera Che,Chris Moss,Marissa Labog"
Masterminds,2.59,94,1:34,"English,Spanish",Jared Hess,2016,"Action,Crime,Comedy",USA,3177,26311,"Zach Galifianakis,Owen Wilson,Kristen Wiig,Kate McKinnon,Leslie Jones,Jason Sudeikis,Mary Elizabeth Ellis,Ken Marino,Karsten Friske,Dallas Edwards,Devin Ratray,Jon Daly,Ross Kimball,Jordan Israel,Njema Williams,Rhoda Griffis,Jill Jane Clements,Barry Ratcliffe,Kerry Rossall,Tyler Craig,Daniel Zacapa,Tom Werme,Nils Cruz,Michael Fraguada,Christian Gonzalez,Candace Blanchard,Shelton Grant,Laura Palka,Reegus Flenory,Wynn Reichert,Joseph S. Wilson"
Ferris Bueller's Day Off,3.96,103,1:43,English,John Hughes,1986,Comedy,USA,45945,523967,"Matthew Broderick,Alan Ruck,Mia Sara,Jeffrey Jones,Jennifer Grey,Cindy Pickett,Lyman Ward,Edie McClurg,Charlie Sheen,Ben Stein,Del Close,Virginia Capers,Richard Edson,Larry Jenkins,Kristy Swanson,Lisa Bellard,Max Perlich,Scott Coffey"
The Edge of Seventeen,3.63,105,1:45,English,Kelly Fremon Craig,2016,"Comedy,Drama",USA,44655,324940,"Hailee Steinfeld,Haley Lu Richardson,Blake Jenner,Woody Harrelson,Kyra Sedgwick,Hayden Szeto,Alexander Calvert,Eric Keenleyside,Nesta Cooper,Meredith Monroe,Katie Stuart,Lina Renna,Christian Michael Cooper,Ava Grace Cooper"
28 Days Later,3.72,113,1:53,"English,Spanish",Danny Boyle,2002,"Horror,Science Fiction,Thriller",UK,22544,238172,"Cillian Murphy,Naomie Harris,Brendan Gleeson,Megan Burns,Christopher Eccleston,Noah Huntley,Christopher Dunne,Emma Hitching,Luke Mably,Stuart McQuarrie,Ricci Harnett,Leo Bill"
The Lobster,3.78,118,1:58,"English,French,Greek (modern)",Yorgos Lanthimos,2015,"Drama,Romance,Comedy",France,52345,430854,"Colin Farrell,Rachel Weisz,Léa Seydoux,Ben Whishaw,Ariane Labed,John C. Reilly,Jessica Barden,Olivia Colman,Ashley Jensen,Angeliki Papoulia,Michael Smiley,Jacqueline Abrahams,Roger Ashton-Griffiths,Anthony Dougall,Sean Duggan,Roland Ferrandi,James Finnegan"
Suicide Squad,2.12,123,2:03,"English,Japanese,Spanish",David Ayer,2016,"Adventure,Action,Fantasy",USA,41984,633553,"Will Smith,Jared Leto,Margot Robbie,Joel Kinnaman,Viola Davis,Jai Courtney,Jay Hernandez,Adewale Akinnuoye-Agbaje,Cara Delevingne,Ike Barinholtz,Scott Eastwood,Adam Beach,Karen Fukuhara,Common,David Harbour,Jim Parrack,Alex Meraz,Corina Calderon,Ben Affleck,Ezra Miller,Robin Atkin Downes,Shailyn Pierre-Dixon,Matt Baram,Alain Chanoine,Ted Whittall,Michael Murray,Jaime FitzSimons,Christopher Dyson,Bambadjan Bamba,Robert B. Kennedy,Billy Otis,James McGowan,Derek Perks,Aidan Devine,Andrew Bee,Clive McLean,Frank J. Zupancic,Kent Sheridan,Roger Shank,Dwight Ireland,Amanda Brugel,Peter Tufford Kennedy,Rosemary De Los Santos,Kevin Hanchard,Joel Lacoursiere,Jameson Kraemer,Ho Chow,Birgitte Solem,Kevin Vance"
Greed,4.03,140,2:20,English,Erich von Stroheim,1924,"Drama,Crime",USA,1034,6621,"Zasu Pitts,Gibson Gowland,Jean Hersholt,Dale Fuller,Tempe Pigott,Sylvia Ashton,Chester Conklin,Joan Standing,Jack Curtis,James F. Fulton,Florence Gibson,Cesare Gravina,Frank Hayes,Austen Jewell"
Videodrome,3.86,88,1:28,English,David Cronenberg,1983,"Science Fiction,Horror,Mystery",Canada,29806,142359,"James Woods,Sonja Smits,Debbie Harry,Peter Dvorsky,Leslie Carlson,Jack Creley,Lynne Gorman,Julie Khaner,Reiner Schwarz,David Bolt,Lally Cadeau,Henry Gomez"
The Bling Ring,2.86,90,1:30,English,Sofia Coppola,2013,"Crime,Drama",France,22862,129314,"Katie Chang,Emma Watson,Taissa Farmiga,Claire Julien,Israel Broussard,Leslie Mann,Georgia Rock,Carlos Miranda,Gavin Rossdale,Stacy Edwards,G. Mac Brown,Marc Coppola,Janet Song,Annie Fitzgerald,Lorenzo Hunt,Timothy Starks,Rich Ceraulo Ko,Joe Nieves,Nelson Rockford,Doug DeBeech,Erin Daniels"
Ex Machina,3.97,108,1:48,English,Alex Garland,2014,"Drama,Science Fiction",UK,54162,607250,"Domhnall Gleeson,Alicia Vikander,Oscar Isaac,Sonoya Mizuno,Corey Johnson,Claire Selby,Symara A. Templeman,Gana Bayarsaikhan,Tiffany Pisani,Elina Alminas,Chelsea Li,Dan Pappaspanos"
The Empire Strikes Back,4.39,124,2:04,English,Irvin Kershner,1980,"Science Fiction,Adventure,Action",USA,55892,762460,"Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels,David Prowse,Peter Mayhew,Kenny Baker,Frank Oz,Alec Guinness,Jeremy Bulloch,Jason Wingreen,John Hollis,Jack Purvis,Des Webb,Kathryn Mullen,Marjorie Eaton,Clive Revill,Kenneth Colley,Julian Glover,Michael Sheard,Michael Culver,John Dicks,Milton Johns,Mark Jones,Oliver Maguire,Robin Scobey,Bruce Boa,Christopher Malcolm,Denis Lawson"
Green Room,3.69,95,1:35,English,Jeremy Saulnier,2015,"Crime,Horror,Thriller",USA,28779,198512,"Anton Yelchin,Imogen Poots,Alia Shawkat,Joe Cole,Callum Turner,Patrick Stewart,Mark Webber,Eric Edelstein,Macon Blair,Kai Lennox,David W. Thompson,Michael Draper,Andy Copeland,Brent Werzner,Lj Klink"
Bram Stoker's Dracula,3.63,128,2:08,"English,Latin,Romanian,Bulgarian,Greek (modern)",Francis Ford Coppola,1992,"Romance,Horror",USA,26247,151938,"Gary Oldman,Winona Ryder,Anthony Hopkins,Keanu Reeves,Richard E. Grant,Cary Elwes,Billy Campbell,Sadie Frost,Tom Waits,Monica Bellucci,Michaela Bercu,Florina Kendrick,Jay Robinson,I.M. Hobson,Laurie Franks,Maud Winchester,Octavian Cadia,Robert Getz"
The Love Witch,3.59,121,2:01,English,Anna Biller,2016,"Comedy,Horror,Fantasy,Romance",USA,24028,88516,"Samantha Robinson,Gian Keys,Laura Waddell,Jeffrey Vincent Parise,Jared Sanford,Robert Seeley,Jennifer Ingrum,Randy Evans,Clive Ashborn,Lily Holleman,Jennifer Couch,Stephen Wozniak,April Showers,Giselle DaMier,Elle Evans,Fair Micaela Griffin,Dani Lennon,Gina Venditti,Frank Farmer,Kyle Derek,Alisha Honoré,Christopher LeCrenn,Neil Gillen,Amy Segal,Jacob Peacock,Ron Kari,Robert Michael Anderson,Jacklyn Chung-Young"
Mean Streets,3.66,112,1:52,"English,Italian",Martin Scorsese,1973,"Drama,Crime",USA,12210,97379,"Robert De Niro,Harvey Keitel,David Proval,Amy Robinson,Richard Romanus,Cesare Danova,Victor Argo,George Memmoli,Lenny Scaletta,Jeannie Bell,Murray Moston"
Don't Breathe,3.37,89,1:29,English,Fede Álvarez,2016,"Horror,Thriller",USA,21783,247382,"Stephen Lang,Jane Levy,Dylan Minnette,Daniel Zovatto,Emma Bercovici,Franciska Törőcsik,Christian Zagia,Katia Bokor,Sergej Onopko,Olivia Gillies,Dayna Clark"
Clash of the Titans,3.29,118,1:58,"English,Portuguese,Spanish",Desmond Davis,1981,"Action,Fantasy,Family,Adventure",USA,2135,19185,"Harry Hamlin,Judi Bowker,Burgess Meredith,Maggie Smith,Ursula Andress,Claire Bloom,Siân Phillips,Flora Robson,Laurence Olivier,Tim Pigott-Smith,Neil McCarthy,Susan Fleetwood"
Ghost in the Shell,2.64,107,1:47,"English,Japanese",Rupert Sanders,2017,"Crime,Thriller,Mystery,Action,Science Fiction",China,10716,117763,"Scarlett Johansson,Takeshi Kitano,Michael Pitt,Pilou Asbæk,Chin Han,Juliette Binoche,Peter Ferdinando,Rila Fukushima,Daniel Henshall,Yutaka Izumihara,Anamaria Marinca,Kaori Momoi,Lasarus Ratuere,Danusia Samal,Tawanda Manyimo,Mana Hira Davis,Erroll Anderson,Kai Fung Rieck"
