Movie,LBRating,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
The Violent Professionals,3.34,104,1:44,Italian,Sergio Martino,1973,"Crime,Thriller",Italy,130,740,"Luc Merenda,Richard Conte,Silvano Tranquilli,Carlo Alighiero,Martine Brochard,Luciano Bartoli,Lia Tanzi,Steffen Zacharias,Bruno Corazzari,Cirylle Spiga,Rosario Borelli,Antonio Casale,Bruno Boschetti,Sergio Serafini,Luciano Rossi"
American Rickshaw,2.99,96,1:36,English,Sergio Martino,1989,"Fantasy,Thriller,Action,Horror",Italy,465,1394,"Mitch Gaylord,Donald Pleasence,Victoria Prouty,Daniel Greene,Michi Kobi,Roger Pretto,Regina Rodriguez,Darin De Paul,Judy Clayton,Glenn Maska,Carmen López,Gregg Todd Davis"
Gambling City,3.36,101,1:41,Italian,Sergio Martino,1975,"Crime,Drama,Thriller,Action",Italy,38,173,"Luc Merenda,Dayle Haddon,Enrico Maria Salerno,Corrado Pani,Lino Troisi,Franco Javarone,Salvatore Puntillo,Carlo Alighiero,Piero Palermini,Carlo Gaddi,Vittorio Fanfoni,Tom Felleghy,Giuseppe Terranova,Sergio Ukmar,Augusta Di Vincenzi"
Giovannona Long-Thigh,2.83,94,1:34,Italian,Sergio Martino,1973,Comedy,Italy,24,215,"Pippo Franco,Edwige Fenech,Gigi Ballista,Riccardo Garrone,Francesca Romana Coluzzi,Vittorio Caprioli,Danika La Loggia,Adriana Facchetti,Sandro Merli,Armando Bandini,Vincenzo Crocitti,Sandro Dori,Gino Pagnani,Patrizia Adiutori"
Silent Action,3.37,98,1:38,Italian,Sergio Martino,1975,"Crime,Drama,Action",Italy,103,431,"Luc Merenda,Mel Ferrer,Tomas Milian,Antonio Casale,Delia Boccardo,Michele Gammino,Paola Tedesco,Franco Giornelli,Gianfranco Barra,Carlo Alighiero,Claudio Gora,Claudio Nicastro,Giovanni Di Benedetto,Arturo Dominici,Carlo Gaddi"
L'allenatore nel pallone,2.94,98,1:38,Italian,Sergio Martino,1984,Comedy,Italy,23,843,"Lino Banfi,Camillo Milli,Andrea Roncato,Gigi Sammarchi,Giuliana Calandra,Stefania Spugnini,Viviana Larice,Licinia Lentini,Franco Caracciolo,Stefano Davanzati,Urs Althaus,Antonio Zambito,Maurizio Faraoni"
Sex with a Smile,2.84,100,1:40,Italian,Sergio Martino,1976,Comedy,Italy,27,111,"Tomas Milian,Edwige Fenech,Renzo Rinaldi,Salvatore Baccaro,Alberto Lionello,Giovanna Ralli,Nello Pazzafini,Marty Feldman,Dayle Haddon,Mimmo Crao,Enrico Montesano,Barbara Bouchet,Franco Diogene,Fiammetta Baralla,Aldo Maccione,Sydne Rome,Angelo Pellegrino"
Arizona Colt Returns,3.07,90,1:30,Italian,Sergio Martino,1970,"Western,Action",Italy,24,121,"Anthony Steffen,Marcella Michelangeli,Aldo Sambrell,Rosalba Neri,Roberto Camardiel,José Manuel Martín,Raf Baldassarre,Luis Barboo,Fernando Bilbao,Dan van Husen,Emilio Delle Piane,Gildo Di Marco,Florentino Alonso"
The Smile of the Fox,2.55,86,1:26,Italian,Sergio Martino,1992,Thriller,Italy,21,120,"Debora Caprioglio,Steve Bond,Sharon Marino,Leonardo Treviglio,Pedro Loeb,Raffaella Offidani,Raffaele Mottola,Martín Coria,Roberto Ricci"
High School Girl,3.19,90,1:30,Italian,Sergio Martino,1974,"Comedy,Drama",Italy,11,31,"Susan Player,Riccardo Cucciolla,Alfredo Pea,Claudio Nicastro,Rosalba Neri,Fiorella Masselli,Renzo Marignano,Lia Tanzi,Ennio Colaianni,Hugh Griffith,Mauro Perrucchetti,Loredana Fabriani,Edda Ferronao,Carla Mancini,Raf Baldassarre,Vera Drudi,Franca Marchionne"
The Fishmen and Their Queen,2.48,94,1:34,Italian,Sergio Martino,1995,"Science Fiction,Horror,Adventure",Italy,17,71,"Ramona Bădescu,Giuliano Gensini,Donald Hodson,Antonella Troise"
Casablanca Express,2.55,90,1:30,"English,Italian",Sergio Martino,1989,"War,Action,Drama",Italy,21,84,"Jason Connery,Francesco Quinn,Donald Pleasence,Glenn Ford,Luisa Maneri,Jinny Steffan,Jean Sorel,Manfred Lehmann,Horst Schön,David Brandon,Marina Viro,Giulia Urso,Giovanni Tamberi"
A Is for Acid,3.23,99,1:39,English,Harry Bradbeer,2002,"Drama,Crime,TV Movie",UK,31,169,"Martin Clunes,Keeley Hawes,Richard Hope,Celia Imrie,Rowena Cooper,John Flanagan,Terence Beesley,Matyelok Gibbs,Barbara Marten,Geoff Holman,Christopher Town,Ken Drury,Neil McKinven,Claire Nielson,Donald Douglas,Christopher Ettridge"
"Abar, the First Black Superman",2.65,102,1:42,English,Frank Packard,1977,Action,USA,153,479,"J. Walter Smith,Tobar Mayo,Roxie Young,Gladys Lum,Tony Rumford,Rupert Williams,Tina James,Art Jackson,Allen Ogle,Joe Alberti,Dee Turguand,Nelson Meeker"
The Spectre of Edgar Allan Poe,3.02,89,1:29,English,Mohy Quandour,1974,"Horror,Drama",USA,10,31,"Robert Walker Jr.,Cesar Romero,Tom Drake,Carol Ohmart,Mary Grover,Mario Milano,Karen Kadler,Frank Packard,Marcia Mae Jones,Dennis Fimple,Paul Bryar,Glen Hartford"
Grizzly,2.73,91,1:31,English,William Girdler,1976,"Thriller,Horror,Adventure",USA,1619,5398,"Christopher George,Andrew Prine,Richard Jaeckel,Joan McCall,Joe Dorsey,Charles Kissinger,Kermit Echols,Tom Arcuragi,Victoria Lynn Johnson,Kathy Rickman,Mary Ann Hearn,Harvey Flaxman,Mike Clifford,David Newton,Mike Gerschefski,Susan Orpin,Sandra Dorsey,Teddy"
The Manitou,3.01,104,1:44,English,William Girdler,1978,Horror,Canada,648,2265,"Tony Curtis,Michael Ansara,Susan Strasberg,Stella Stevens,Jon Cedar,Ann Sothern,Burgess Meredith,Paul Mantee,Jeanette Nolan,Lurene Tuttle,Hugh Corcoran,Ann Newman-Mantee,Jan Heininger,Michael Laren,Cindy Stanford,Felix Silla"
"Sheba, Baby",2.96,90,1:30,English,William Girdler,1975,"Drama,Thriller,Action",USA,343,1428,"Pam Grier,Austin Stoker,D'Urville Martin,Rudy Challenger,Dick Merrifield,Christopher Joy,Mary Minor,Charles Kissinger,Charles Broaddus,Maurice Downs,Eugenia Care"
Three on a Meathook,2.6,77,1:17,English,William Girdler,1972,Horror,USA,154,620,"Charles Kissinger,James Carroll Pickett,Sherry Steiner,Madelyn Buzzard,Linda Thompson,Smith Haynie"
The Zebra Killer,2.99,92,1:32,English,William Girdler,1974,"Action,Crime",USA,47,156,"Austin Stoker,Hugh Smith,James Carroll Pickett,Charles Kissinger,Valerie Rogers,Mary Minor"
Project: Kill,2.4,90,1:30,English,William Girdler,1976,"Drama,Action",USA,37,137,"Leslie Nielsen,Gary Lockwood,Nancy Kwan,Vic Silayan,Vic Diaz,Galen Thompson,Carlos Salazar,Pamela Parsons,Maurice Downs"
Abashiri Prison,3.52,92,1:32,Japanese,Teruo Ishii,1965,"Drama,Crime",Japan,41,223,"Ken Takakura,Kôji Nanbara,Kyōsuke Machida,Kunie Tanaka,Tōru Abe,Kanjūrō Arashi,Tetsurō Tamba,Kenji Ushio,Koji Takishima,Kôji Miemachi,Kazu Sugiyoshi,Seiya Satô,Jôji Yoshimura,Kôji Sekiyama,Tadashi Suganuma,Tatsuya Kitayama"
Female Yakuza Tale,3.36,86,1:26,Japanese,Teruo Ishii,1973,"Drama,Crime,Action",Japan,107,603,"Reiko Ike,Makoto Ashikawa,Arumi Kuri,Meika Seri,Jun Midorikawa,Emi Jo,Shin'ichirô Hayashi,Keiko Aikawa,Yukari Hayami,Rena Ichinose,Akemi Negishi,Rie Saotome,Mari Saegusa,Tōru Abe"
Horrors of Malformed Men,3.49,99,1:39,Japanese,Teruo Ishii,1969,"Horror,Mystery",Japan,814,3082,"Teruo Yoshida,Yukie Kagawa,Teruko Yumi,Mitsuko Aoi,Michiko Kobata,Yumiko Katayama,Kei Kiyama,Reiko Mikasa,Miki Obana,Kyomi Sakura,Michi Tanaka,Yoshiko Katô,Asano Kanamori,Yôko Koyama"
Bohachi Bushido: Code of the Forgotten Eight,3.57,81,1:21,Japanese,Teruo Ishii,1973,Action,Japan,118,557,"Tetsurō Tamba,Tatsuo Endō,Ryôhei Uchida,Kyôichi Satô,Yuriko Hishimi,Rena Ichinose,Emi Katsura,Ruriko Ikejima,Keiko Aikawa,Gorō Ibuki,Shiro Kuno,Keishiro Kojima,Ryota Tamagawa,Kiyoshi Hitomi,Shôki Fukae,Maki Kitagawa,Chie Kobayashi"
Blind Woman's Curse,3.41,85,1:25,Japanese,Teruo Ishii,1970,"Action,Drama,Crime,Horror",Japan,721,3134,"Meiko Kaji,Hoki Tokuda,Makoto Satō,Hideo Sunazuka,Nobuko Aoki,Shirō Ōtsuji,Tōru Abe,Yôko Takagi,Tatsumi Hijikata,Shirô Yanase,Ryôhei Uchida,Bumon Kahara,Yūzō Harumi,Yoshi Katō,Akira Takahashi"
Orgies of Edo,3.19,89,1:29,Japanese,Teruo Ishii,1969,"Horror,Thriller,Drama",Japan,251,1028,"Teruo Yoshida,Masumi Tachibana,Mitsuko Aoi,Yukie Kagawa,Maki Carrousel,Reiko Mikasa,Kei Kiyama,Yuko Minakaze,Miki Obana,Junko Toda,Kazuko Yanaga,Kyomi Sakura"
The Executioner,3.4,87,1:27,Japanese,Teruo Ishii,1974,Action,Japan,182,698,"Shin'ichi Chiba,Eiji Gō,Yutaka Nakajima,Hiroyuki Sanada,Makoto Satō,Ryō Ikebe,Willie Dorsey,Yasuaki Kurata,Masahiko Tsugawa,Michitarō Mizushima,Rikiya Yasuoka,Hideo Murota,Meika Seri,Takashi Hio,Hiroshi Nawa"
Inferno of Torture,3.18,95,1:35,Japanese,Teruo Ishii,1969,"Drama,Horror,Comedy",Japan,192,800,"Teruo Yoshida,Masumi Tachibana,Asao Koike,Yumiko Katayama,Mieko Fujimoto,Haruo Tanaka,Gannosuke Ashiya,Reiichi Hatanaka,Yusuf Hoffman,Yoshihiro Igarashi,Kei Katayama,Reiko Mikasa"
Shogun's Joy of Torture,3.27,96,1:36,Japanese,Teruo Ishii,1968,"Horror,Drama",Japan,173,732,"Yuki Kagawa,Reiko Mikasa,Miki Obana,Masumi Tachibana,Fumio Watanabe,Teruo Yoshida,Asao Koike,Shin'ichirô Hayashi,Yukie Kagawa,Kichijirô Ueda,Tamaki Sawa,Mie Hanabusa,Keiko Tsushima,Ryôta Minowada,Kinji Nakamura,Naomi Shiraishi"
Love and Crime,3.24,92,1:32,Japanese,Teruo Ishii,1969,"Crime,Drama",Japan,19,92,"Teruo Yoshida,Rika Fujie,Kenjirō Ishiyama,Mitsuko Aoi,Takashi Fujiki,Yukie Kagawa,Sada Abe,Kichijirô Ueda,Eiji Wakasugi,Yoshi Katō,Akikane Sawa"
Japanese Hell,2.96,102,1:42,Japanese,Teruo Ishii,1999,Horror,Japan,28,173,"Mutsumi Fujita,Hisayoshi Hirayama,Yôko Satomi,Kenpachirō Satsuma,Kinako Satō,Ryûji Takasaki,Tetsurō Tamba,Chiho Yoshida"
Screwed,3.2,87,1:27,Japanese,Teruo Ishii,1998,"Drama,Thriller",Japan,23,183,"Tadanobu Asano,Miki Fujitani,Kazuhiko Kanayama,Tsugumi,Mutsumi Fujita,Kaoru Mizuki,Nijiko Kiyokawa,Hideo Sunazuka,Tetsurō Tamba,Mika Aoba,Yûko Fujimori,Yuki Umihara,Jtarô Sugisaku,Reiko Miwa,Masumi Hara,Shinzo Takano,Tetsuya Hirosaki,Hidenori Miki"
Yakuza's Law,3.19,96,1:36,Japanese,Teruo Ishii,1969,"Action,Drama,Crime",Japan,148,630,"Teruo Yoshida,Bunta Sugawara,Masumi Tachibana,Yukie Kagawa,Yumiko Katayama,Yoshiko Fujita,Shin'ichirô Hayashi,Toyozô Yamamoto,Ichirō Sugai,Hideo Kô,Takashi Fujiki,Mie Hanabusa,Yasuyo Iino,Noriko Kuroda"
Blind Beast vs Dwarf Killer,2.57,95,1:35,Japanese,Teruo Ishii,2001,,Japan,15,120,"Lily Franky,Shinya Tsukamoto,Mutsumi Fujita,Reika Hashimoto,Kenpachirō Satsuma,Tomoko Matsumoto,Tetsurō Tamba,Sion Sono"
Black Line,3.46,80,1:20,Japanese,Teruo Ishii,1960,Crime,Japan,22,83,"Shigeru Amachi,Utako Mitsuya,Yōko Mihara,Toshio Hosokawa,Reiko Seto,Kyôko Yashiro,Junko Uozumi,Hiroshi Ayukawa,Yuji Munakata,Jun Ôtomo,Masaru Kodaka,Ryuji Moriyama,Hiroshi Asami,Miho Jo,Kuniko Yamamura"
The Executioner II: Karate Inferno,2.82,86,1:26,Japanese,Teruo Ishii,1974,"Crime,Comedy,Action",Japan,91,280,"Shin'ichi Chiba,Yutaka Nakajima,Etsuko Shihomi,Kanjūrō Arashi,Ryō Ikebe,Tetsurō Tamba,Makoto Satō,Yasuko Matsui,Hideo Murota,Rikiya Yasuoka,Eiji Gō"
The Red Silk Gambler,3.41,86,1:26,Japanese,Teruo Ishii,1972,"Crime,Action",Japan,19,75,"Eiko Nakamura,Reiko Ike,Sanae Tsuchida,Hiroko Fuji,Reiichi Hatanaka,Junko Matsudaira,Shingo Yamashiro,Asao Koike,Hiroshi Nawa,Minoru Ôki,Bunta Sugawara,Kinji Nakamura,Takuzō Kawatani"
The Perfect Date,1.89,93,1:33,"English,Croatian",Chris Nelson,2019,"Comedy,Romance",USA,7379,62814,"Noah Centineo,Laura Marano,Odiseas Georgiadis,Camila Mendes,Matt Walsh,Joe Chrest,Carrie Lazar,Alexander Biglane,Blaine Kern III,Zak Steiner,Ty Parker,Wayne Pére,Rhonda Johnson Dents"
Checkered Ninja,3.26,81,1:21,Danish,Thorbjørn Christoffersen,2018,"Adventure,Fantasy,Comedy,Animation",Denmark,276,2667,"Anders Matthesen,Herman Flesvig,Emma Sehested Høeg,Alfred Bjerre Larsen,Ava Connolly,Aloïs Agaësse-Mahieu,Stéphane Ronchewski,Martial Leminoux"
Okko's Inn,3.54,94,1:34,Japanese,Kitarou Kousaka,2018,"Animation,Comedy,Fantasy",Japan,561,2657,"Seiran Kobayashi,Nana Mizuki,Satsumi Matsuda,Rina Endou,Etsuko Kozakura,Yoko Asagami,Kana Hanazawa,Teiyu Ichiryusai,Masaki Terasoma,Fumiko Orikasa,Yumiko Kobayashi,Mikako Komatsu,Makoto Tanaka"
The Standoff at Sparrow Creek,3.37,88,1:28,English,Henry Dunham,2018,"Mystery,Drama,Thriller",USA,1783,6911,"James Badge Dale,Brian Geraghty,Patrick Fischler,Chris Mulkey,Happy Anderson,Cotter Smith,Robert Aramayo,Gene Jones,Bret Eric Porter,Nichole Abshire,James Healy Jr.,Michael W. Bunch,Michael P Gardner,Jeffery Gray"
Homecoming: A Film by Beyoncé,4.33,137,2:17,English,Beyoncé,2019,"Music,Documentary",USA,8801,40283,"Beyoncé,Jay-Z,Kelly Rowland,Solange,Blue Ivy Carter,Rumi Carter,Michelle Williams,Sir Carter,Tina Lawson,Chloe Bailey,Halle Bailey,J Balvin,Pharrell Williams,Cardi B,Jennifer Hudson,Octavia Spencer,SZA,Simone Bozyermini,Janee Di,Chris Gray,Arnetta Johnson,Chris Johnson,Corbin Jones,Marie Katre,Ariel O'Neal,Peter Ortega,Lauren Robinson,Crystal Torres,Rie Tsuji,Lessie Vonner,Venzella Joy Williams,Vidie Williams,Rasaq Adeyemi,Larry Allen,Mathew Ashraf,Jacques Bell,Alex Blake,Tallie Brinson,Isaac Carter,Kadeem Chambers,Brandon Cunningham,Jalen Harvey,Rashaad Horne,Keir Garner,Dasmyn Grigsby,Michael Jones,Giovanni Luevano,Lomario Marchman,Maurice Mosley,Naderah Munajj,Joey Oakly,Sjoerd Onley,Ralph Nadar,Jason Price,Loubins Richard,Erin Robinson,Travord Rolle,Brian Snell,Nathaniel Spencer,Sean Torres,Wayne Westley,Tiffanie Cross,Jasmin Cruz,Steve Epting,Naarai Jacobs"
Intolerance: Love's Struggle Throughout the Ages,3.65,197,3:17,No spoken language,D.W. Griffith,1916,"Drama,History",USA,2316,12487,"Lillian Gish,Mae Marsh,Robert Harron,F.A. Turner,Sam De Grasse,Vera Lewis,Lillian Langdon,Olga Grey,Erich von Ritzau,Bessie Love,Margery Wilson,Eugene Pallette,Spottiswoode Aitken,Ruth Handforth,Elmer Clifton,Seena Owen,Carl Stockdale,Mary Alden,Pearl Elmore,Julia Mackley,Miriam Cooper,Walter Long,Tom Wilson,Ralph Lewis,Lloyd Ingraham,John P. McCarthy,Monte Blue,Marguerite Marsh,Edward Dillon,Billy Quirk,Howard Gaye,William H. Brown,George Walsh,W.S. Van Dyke,Allan Sears,Frank Bennett,Maxfield Stanley,Josephine Crowell,Constance  Talmadge,W.E. Lawrence,Joseph Henabery,Chandler House"
The Blue Angel,3.76,108,1:48,German,Josef von Sternberg,1930,Drama,Germany,2111,12250,"Emil Jannings,Marlene Dietrich,Kurt Gerron,Rosa Valetti,Hans Albers,Reinhold Bernt,Károly Huszár,Eduard von Winterstein,Hans Roth,Rolf Müller,Roland Varno,Carl Ballhaus,Robert Klein-Lörk,Wilhelm Diegelmann,Gerhard Bienert,Ilse Fürstenberg,Friedrich Hollaender,Wolfgang Staudte,Edith Kiel"
My Name Is Julia Ross,3.5,65,1:05,English,Joseph H. Lewis,1945,"Crime,Mystery,Thriller",USA,1178,4778,"Nina Foch,May Whitty,George Macready,Roland Varno,Anita Sharp-Bolster,Doris Lloyd,Queenie Leonard,Joy Harington,Leonard Mudie,Ottola Nesmith,Milton Owen"
Madman,2.71,88,1:28,English,Joe Giannone,1981,"Thriller,Horror",USA,2105,8016,"Gaylen Ross,Tony Fish,Harriet Bass,Seth Jones,Jan Claire,Alexander Murphy Jr.,Jimmy Steele,Carl Fredericks,Paul Ehlers,Tom Veilleux,Stephen Clark,Vicki Kenneally,Shelley Mathes,Lori Mathes,Jane Pappidas,Travis Sawyer,Deidre Higgins,Michael Sullivan"
Buffet Froid,3.63,89,1:29,French,Bertrand Blier,1979,"Comedy,Crime",France,415,4161,"Gérard Depardieu,Bernard Blier,Jean Carmet,Michel Serrault,Geneviève Page,Jean Benguigui,Marco Perrin,Carole Bouquet,Bernard Crombey,Denise Gence,Jean Rougerie,Liliane Rovère,Michel Fortin,Pierre Frag,Roger Riffard,Maurice Travail,Nicole Desailly,Eric Vasberg"
Get Out Your Handkerchiefs,3.4,108,1:48,French,Bertrand Blier,1978,"Comedy,Drama,Romance",France,199,1430,"Gérard Depardieu,Patrick Dewaere,Carole Laure,Michel Serrault,Eléonore Hirt,Jean Rougerie,Riton Liebman,Sylvie Joly,Michel Beaune,Liliane Rovère,Roger Riffard,André Thorent,André Lacombe,David Gabison,Gilberte Géniat,Jean Perin,Bertrand De Hautefort,Philippe Brigaud"
Beau Pere,3.38,123,2:03,French,Bertrand Blier,1981,"Drama,Romance",France,171,1147,"Patrick Dewaere,Ariel Besse,Maurice Ronet,Geneviève Mnich,Maurice Risch,Nathalie Baye,Nicole Garcia,Macha Méril,Yves Gasc,Rose Thiéry,Pierre Le Rumeur,Catherine Alcover,Henri-Jacques Huet,Jacques Rispal,Maurice Biraud,Michel Berto"
Femmes Fatales,3.3,81,1:21,French,Bertrand Blier,1976,Comedy,France,103,856,"Jean-Pierre Marielle,Jean Rochefort,Brigitte Fossey,Bernard Blier,Claude Piéplu,Gérard Jugnot,Sylvie Joly,Dominique Lavanant,Claudine Beccarie,Pierre Bertin,Dora Doll,Micheline Kahn,Michel Peyrelon"
Too Beautiful for You,3.39,91,1:31,French,Bertrand Blier,1989,"Romance,Comedy,Drama",France,66,885,"Josiane Balasko,Gérard Depardieu,Carole Bouquet,François Cluzet,Myriam Boyer,Denise Chalem,Didier Bénureau,Roland Blanche,Philippe Loffredo,Stéphane Auberghen,Jean-Louis Cordina,Jean-Paul Farré,Sylvie Orcier"
How Much Do You Love Me?,2.66,95,1:35,French,Bertrand Blier,2005,"Comedy,Romance",France,110,1196,"Monica Bellucci,Bernard Campan,Gérard Depardieu,Jean-Pierre Darroussin,François Rollin,Jean Barney,Baptiste Roussillon,Valérie Karsenti,Jean Dell,Sara Forestier,Michel Vuillermoz,Édouard Baer,Farida Rahouadj"
Josie,2.2,87,1:27,English,Eric England,2018,"Drama,Thriller",,327,1622,"Sophie Turner,Dylan McDermott,Jack Kilmer,Daeg Faerch,Lombardo Boyar,Robin Bartlett,Kurt Fuller,George Todd McLachlan,Matthew Gallagher,Terry Fradet,Jennifer Prediger,Mickey Faerch,Micah Fitzgerald"
Nightmare Beach,2.87,90,1:30,English,Umberto Lenzi,1989,"Horror,Thriller",Italy,1283,4643,"Nicolas De Toth,Sarah Buxton,Rawley Valverde,Lance LeGault,Michael Parks,John Saxon,Ben Stotes,Kristy Lachance,Gregg Todd Davis,Yamilet Hidalgo,John Baldwin,Luis Valderrama,Fred Buch,Debra Gallagher,Turk Harley,Christina Kier,Buffy Dee,Tony Bolano"
"Extremely Wicked, Shockingly Evil and Vile",3.06,111,1:51,English,Joe Berlinger,2019,Crime,USA,18253,140451,"Zac Efron,Lily Collins,Kaya Scodelario,John Malkovich,Jim Parsons,Angela Sarafyan,Haley Joel Osment,Grace Victoria Cox,Forba Shepherd,Grace Balbo,Morgan Pyle,Ava Inman,Macie Carmosino,Sydney Vollmer,Ken Strunk,Joe Berlinger,Brandon Trost"
The House on Sorority Row,3.11,91,1:31,English,Mark Rosman,1982,"Mystery,Thriller,Horror",USA,2675,11275,"Kate McNeil,Eileen Davidson,Janis Ward,Robin Meloy,Harley Jane Kozak,Jodi Draigie,Ellen Dorsher,Lois Kelso Hunt,Christopher Lawrence,Michael Kuhn,Michael Sergio,Ruth Walsh,Ed Heath"
The Force,3.05,94,1:34,English,Mark Rosman,1994,"Action,Horror,Thriller",USA,8,41,"Jason Gedrick,Kim Delaney,Gary Hudson,Jarrett Lennon,Cyndi Pass,Dennis Lipscomb,Lyman Ward,Christopher Kriesa,Gerald Anthony,Aki Aleong,Susie Singer Carter,Yasmine Bleeth,George Saunders,Stan Yale,Frank Novak,Rif Hutton,Leo Lee,India Allen"
Conversations with a Killer: The Ted Bundy Tapes,3.72,236,3:56,English,Joe Berlinger,2019,"Documentary,Crime",USA,2658,23460,"Ted Bundy,Stephen Michaud,Hugh Aynesworth"
Metallica: Some Kind Of Monster,3.66,141,2:21,English,Joe Berlinger,2004,"Documentary,Music",USA,2218,12140,"James Hetfield,Lars Ulrich,Kirk Hammett,Robert Trujillo,Jason Newsted,Dave Mustaine,Bob Rock,Phil Towle"
What We Left Behind: Looking Back at Star Trek: Deep Space Nine,3.86,116,1:56,English,David Zappone,2018,Documentary,USA,648,2302,"Avery Brooks,Terry Farrell,Michael Dorn,René Auberjonois,Nana Visitor,Alexander Siddig,Colm Meaney,Armin Shimerman,Jeffrey Combs,Bill Mumy,Wallace Shawn,Andrew Robinson,Marc Alaimo,Chase Masterson"
Naked Vengeance,3.15,97,1:37,English,Cirio H. Santiago,1985,"Drama,Action,Crime",Philippines,205,683,"Deborah Tranelli,Kaz Garas,Carmen Argenziano,Bill McLaughlin,Ed Crick,George E. Mahlberg,Helen McNeely,Henry Strzalkowski,Joseph Zucchero"
Death Force,3.06,110,1:50,English,Cirio H. Santiago,1978,"War,Drama,Action,Crime",Philippines,255,857,"James Iglehart,Leon Isaac Kennedy,Carmen Argenziano,Jayne Kennedy,Joe Mari Avellana,Joonee Gamboa,Leo Martinez,Armando Federico,Cathy Sabino,James Monroe Iglehart,Allen Arkus,Tony Carreon,Ernie Carvajal,Vic Diaz"
TNT Jackson,2.68,72,1:12,"English,Tagalog",Cirio H. Santiago,1974,"Thriller,Action",Philippines,292,1110,"Jeannie Bell,Stan Shaw,Pat Anderson,Ken Metcalfe,Max Alvarado,Chiquito,Percy Gordon,Imelda Ilanan,Chris Cruz,Leo Martinez,Joonee Gamboa,Joe Mari Avellana"
The Muthers,2.98,101,1:41,"English,Spanish",Cirio H. Santiago,1976,"Action,Drama",Philippines,204,798,"Jeannie Bell,Rosanne Katon,Trina Parks,Jayne Kennedy,Tony Carreon,John Montgomery,Sam Sharruff,Dick Piper,Ken Metcalfe,Rocco Montalban"
Wheels of Fire,2.76,81,1:21,English,Cirio H. Santiago,1985,"Action,Adventure,Science Fiction",Philippines,230,866,"Gary Watkins,Laura Banks,Lynda Wiesmeier,Linda Grovenor,Joe Mari Avellana,Joseph Zucchero,Jack S. Daniels,Steve Parvin,Nigel Hogge,Dennis Cole,Don Gordon Bell"
Vampire Hookers,2.25,82,1:22,English,Cirio H. Santiago,1978,"Comedy,Horror",USA,367,1092,"John Carradine,Bruce Fairbairn,Trey Wilson,Karen Stride,Lenka Novak,Katie Dolan,Lex Winter,Leo Martinez,Vic Diaz,Ruben Rustia"
Firecracker,2.95,77,1:17,English,Cirio H. Santiago,1981,"Thriller,Action",Philippines,273,855,"Jillian Kesner,Darby Hinton,Rey Malonzo,Ken Metcalfe,Peter Cooper,Don Gordon Bell,Carolyn Smith,Chanda Romero,Tony Ferrer,Vic Diaz,Omar Camar,Rubiah Suparman,Yasmin Yusuff,Malek selamat"
Stryker,2.6,86,1:26,English,Cirio H. Santiago,1983,"Action,Science Fiction",Philippines,113,448,"Steve Sandor,Andrea Savio,Mike Lane,William Ostrander,Julie Gray,Ken Metcalfe,Monique St. Pierre,Joseph Zucchero,Michael De Mesa,Tony Carreon,Don Gordon Bell,Biff Yeager"
Equalizer 2000,2.42,85,1:25,English,Cirio H. Santiago,1987,"Action,Science Fiction",Philippines,143,521,"Richard Norton,Corinne Wahl,Robert Patrick,William Steis,Rex Cutter,Henry Strzalkowski,Don Gordon Bell,Frederick Bailey,Peter Shilton,Vic Diaz,Bobby Greenwood,Ramon D'Salva,Bill Kipp,Steve Cook,Willy Schober"
Future Hunters,2.71,96,1:36,English,Cirio H. Santiago,1986,"Adventure,Action,Science Fiction",Philippines,89,252,"Robert Patrick,Linda Carol,Ed Crick,Bob Schott,David Light,Paul Holmes,Peter Shilton,Ursula Marquez,Elizabeth Oropesa,Bruce Le,Hwang Jang-Lee,Richard Norton"
Silk,2.34,84,1:24,English,Cirio H. Santiago,1986,"Drama,Crime,Action",USA,130,487,"Cec Verrell,Bill McLaughlin,Joe Mari Avellana,Frederick Bailey,Nick Nicholson,Sam Lombardo,Bill Kipp,Steve Rogers,Warren McLean,Jack Starr,Willie Williams,Bill Baldridge,Leo Martinez,Peter Shilton,Henry Strzalkowski"
Angelfist,2.68,80,1:20,English,Cirio H. Santiago,1993,"Action,Thriller",USA,58,213,"Catya Sassoon,Melissa Moore,Bob Larson,Tony Carreon,Roland Dantes,Eddie Gaerlan,Sheila Lintan,Ken Metcalfe,Henry Strzalkowski,Joseph Zucchero"
